1781884853985503192,i,-1713,-143,16559,-8,-7,-5
1781884854005495152,i,-1677,-123,16587,-8,-7,-5
1781884854025487612,i,-1687,-126,16599,-7,-6,-6
1781884854045480112,i,-1695,-140,16541,-8,-7,-6
1781884854065472512,i,-1689,-150,16549,-8,-7,-5
1781884854085465292,i,-1697,-133,16597,-8,-7,-6
1781884854105457772,i,-1705,-133,16589,-7,-7,-5
1781884854125450292,i,-1712,-114,16589,-8,-8,-5
1781884854145442672,i,-1718,-152,16602,-9,-9,-5
1781884854165435732,i,-1724,-131,16593,-9,-7,-6
1781884854185428472,i,-1699,-141,16568,-8,-7,-5
1781884854205421652,i,-1699,-136,16553,-8,-8,-6
1781884854225415252,i,-1694,-142,16573,-8,-7,-6
1781884854245408012,i,-1710,-133,16558,-8,-7,-6
1781884854265401132,i,-1714,-147,16556,-8,-8,-6
1781884854116319488,c,,84.25,-85.25,188.75,13.75,287.75,109.75,287.25,14.75,388.25,110.25,292.25,211.25,290.75,-176.25,191.25,-179.25,184.75,204.25,383.25,300.75,385.75,-76.25,398.25,208.75
1781884854285393512,i,-1703,-134,16603,-8,-8,-6
1781884854305385992,i,-1718,-133,16596,-8,-7,-6
1781884854325378612,i,-1718,-111,16585,-8,-8,-5
1781884854345371192,i,-1713,-131,16565,-7,-7,-5
1781884854365364312,i,-1709,-136,16569,-8,-7,-5
1781884854385356772,i,-1707,-135,16561,-8,-7,-6
1781884854405349232,i,-1703,-142,16568,-8,-7,-5
1781884854425341092,i,-1688,-136,16554,-8,-8,-6
1781884854445333492,i,-1705,-139,16574,-8,-7,-5
1781884854465325812,i,-1701,-150,16585,-8,-7,-5
1781884854485318612,i,-1714,-151,16581,-7,-8,-5
1781884854505311292,i,-1675,-134,16590,-8,-7,-6
1781884854525303712,i,-1691,-139,16587,-9,-8,-5
1781884854545296172,i,-1705,-140,16561,-7,-7,-5
1781884854565288732,i,-1708,-137,16568,-8,-8,-5
1781884854585281212,i,-1705,-150,16610,-8,-7,-5
1781884854605273772,i,-1696,-152,16579,-7,-7,-5
1781884854625266392,i,-1684,-137,16580,-7,-7,-5
1781884854645258952,i,-1700,-129,16565,-8,-7,-5
1781884854665251612,i,-1692,-139,16572,-8,-6,-6
1781884854685244712,i,-1694,-142,16592,-8,-7,-6
1781884854537366272,c,,84.75,-85.25,191.75,13.75,290.25,206.75,286.75,13.75,289.25,110.75,191.25,-179.25,287.75,-174.25,383.75,114.25,184.75,205.25,381.75,301.75,280.25,295.25,399.75,204.75
1781884854705237212,i,-1718,-149,16563,-8,-7,-6
1781884854725229432,i,-1679,-120,16600,-9,-8,-5
1781884854745222032,i,-1720,-151,16583,-8,-7,-5
1781884854765214552,i,-1713,-102,16569,-8,-8,-6
1781884854785207152,i,-1668,-131,16576,-8,-8,-7
1781884854805199912,i,-1698,-159,16545,-8,-7,-6
1781884854825192272,i,-1696,-138,16615,-8,-7,-5
1781884854845184232,i,-1719,-166,16596,-8,-7,-5
1781884854865175812,i,-1704,-131,16564,-8,-8,-6
1781884854885168132,i,-1717,-136,16526,-8,-8,-5
1781884854905160272,i,-1714,-148,16577,-7,-7,-6
1781884854925153592,i,-1718,-128,16561,-7,-8,-5
1781884854945145872,i,-1706,-124,16597,-7,-7,-5
1781884854965138292,i,-1713,-128,16559,-7,-7,-5
1781884854985130772,i,-1708,-164,16588,-8,-7,-6
1781884855005122732,i,-1692,-129,16574,-8,-7,-6
1781884855025115272,i,-1715,-172,16561,-7,-8,-6
1781884855045107792,i,-1699,-137,16547,-8,-7,-6
1781884855065100492,i,-1683,-153,16556,-8,-7,-6
1781884855085093172,i,-1707,-145,16564,-8,-7,-5
1781884854928374272,c,,386.75,110.75,191.25,13.75,289.75,111.75,85.25,-85.75,288.25,15.25,184.75,204.75,291.25,206.75,190.25,-178.25,286.25,-172.75,389.25,291.25,280.75,294.75,398.25,207.75
1781884855105085552,i,-1681,-133,16582,-8,-7,-5
1781884855125077752,i,-1685,-118,16570,-8,-8,-6
1781884855145070052,i,-1685,-146,16567,-8,-7,-6
1781884855165063032,i,-1714,-156,16570,-8,-8,-6
1781884855185055572,i,-1694,-151,16549,-8,-8,-5
1781884855205048272,i,-1699,-138,16600,-8,-7,-6
1781884855225040912,i,-1697,-114,16579,-8,-7,-6
1781884855245032872,i,-1720,-108,16570,-8,-7,-6
1781884855265025932,i,-1711,-116,16550,-8,-7,-5
1781884855285018392,i,-1688,-139,16577,-8,-7,-5
1781884855305010772,i,-1712,-132,16601,-8,-7,-6
1781884855325002772,i,-1697,-150,16575,-8,-8,-5
1781884855344995352,i,-1675,-148,16583,-8,-7,-5
1781884855364987912,i,-1710,-129,16588,-8,-7,-6
1781884855384980312,i,-1705,-128,16587,-8,-8,-6
1781884855404973852,i,-1673,-140,16616,-8,-8,-6
1781884855424966252,i,-1687,-146,16562,-7,-8,-6
1781884855444957912,i,-1710,-147,16560,-8,-7,-6
1781884855464950792,i,-1702,-135,16558,-7,-7,-5
1781884855484943492,i,-1726,-152,16595,-8,-8,-5
1781884855504936172,i,-1709,-160,16549,-8,-6,-5
1781884855524928752,i,-1700,-139,16587,-8,-8,-5
1781884855544921232,i,-1700,-134,16585,-9,-8,-6
1781884855564913152,i,-1691,-131,16590,-9,-8,-6
1781884855584906072,i,-1705,-124,16533,-8,-7,-5
1781884855604898592,i,-1701,-120,16586,-8,-7,-6
1781884855439653376,c,,84.75,-84.75,288.25,110.75,191.75,13.75,382.25,108.75,291.25,206.75,190.75,-178.75,287.25,14.75,290.25,-175.75,182.75,206.75,384.25,301.75,392.25,206.75,282.25,290.75
1781884855624891112,i,-1702,-149,16616,-8,-7,-5
1781884855644883872,i,-1706,-131,16603,-7,-7,-5
1781884855664876512,i,-1693,-132,16590,-8,-7,-6
1781884855684869052,i,-1708,-147,16581,-8,-8,-5
1781884855704861872,i,-1704,-134,16594,-8,-8,-5
1781884855724854272,i,-1691,-117,16576,-8,-7,-6
1781884855744846812,i,-1699,-140,16567,-8,-8,-5
1781884855764839352,i,-1691,-133,16579,-8,-7,-4
1781884855784831912,i,-1688,-137,16573,-8,-7,-5
1781884855804824152,i,-1698,-146,16565,-8,-6,-5
